"MetingId";"Land";"Element";"Sensor";"Waarde"
4743;"Nederland";"Humidity";3452;-19.610018804068968
4744;"Nederland";"Humidity";3453;-19.610018804068968
4745;"Nederland";"Humidity";3454;-19.610018804068968
4746;"Nederland";"Humidity";3455;-19.610018804068968
4747;"Nederland";"Humidity";3456;-19.610018804068968
4748;"Nederland";"Humidity";3457;-19.610018804068968
4749;"Nederland";"Humidity";3458;-19.610018804068968
4750;"Nederland";"Humidity";3459;-19.610018804068968
4751;"Nederland";"Humidity";3460;-19.610018804068968
4752;"Nederland";"Humidity";3461;-19.610018804068968
4753;"Nederland";"Humidity";3462;-19.610018804068968
4754;"Nederland";"Humidity";3463;-19.610018804068968
4755;"Nederland";"Humidity";3464;-19.610018804068968
4756;"Nederland";"Humidity";3465;-19.610018804068968
4757;"Nederland";"Humidity";3466;-19.610018804068968
4758;"Nederland";"Humidity";3467;-19.610018804068968
4759;"Nederland";"Humidity";3468;-19.610018804068968
4760;"Nederland";"Humidity";3469;-19.610018804068968
4761;"Nederland";"Humidity";3470;-19.610018804068968
4762;"Nederland";"Humidity";3471;-19.610018804068968
4763;"Nederland";"Humidity";3472;-19.610018804068968
4764;"Nederland";"Humidity";3473;-19.610018804068968
4765;"Nederland";"Humidity";3474;-19.610018804068968
4766;"Nederland";"Humidity";3475;-19.610018804068968
4767;"Nederland";"Humidity";3476;-19.610018804068968
4768;"Nederland";"Humidity";3477;-19.610018804068968
4769;"Nederland";"Humidity";3478;-19.610018804068968
4770;"Nederland";"Humidity";3479;-19.610018804068968
4771;"Nederland";"Humidity";3480;-19.610018804068968
4772;"Nederland";"Humidity";3481;-19.610018804068968
4773;"Nederland";"Humidity";3482;-19.610018804068968
4774;"Nederland";"Humidity";3483;-19.610018804068968
4775;"Nederland";"Humidity";3484;-19.610018804068968
4776;"Nederland";"Humidity";3485;-19.610018804068968
4777;"Nederland";"Humidity";3486;-19.610018804068968
4778;"Nederland";"Humidity";3487;-19.610018804068968
4779;"Nederland";"Humidity";3488;-19.610018804068968
4780;"Nederland";"Humidity";3489;-19.610018804068968
4781;"Nederland";"Humidity";3490;-19.610018804068968
4782;"Nederland";"Humidity";3491;-19.610018804068968
4783;"Nederland";"Humidity";3492;-19.610018804068968
4784;"Nederland";"Humidity";3493;-19.610018804068968
4785;"Nederland";"Humidity";3494;-19.610018804068968
4786;"Nederland";"Humidity";3495;-19.610018804068968
4787;"Nederland";"Humidity";3496;-19.610018804068968
4788;"Nederland";"Humidity";3497;-19.610018804068968
4789;"Nederland";"Humidity";3498;-19.610018804068968
4790;"Nederland";"Humidity";3499;-19.610018804068968
4791;"Nederland";"Humidity";3500;-19.610018804068968
4792;"Nederland";"Humidity";3501;-19.610018804068968
4793;"Nederland";"Humidity";3502;-19.610018804068968
4794;"Nederland";"Humidity";3503;-19.610018804068968
4795;"Nederland";"Humidity";3504;-19.610018804068968
4796;"Nederland";"Humidity";3505;-19.610018804068968
4797;"Nederland";"Humidity";3506;-19.610018804068968
4798;"Nederland";"Humidity";3507;-19.610018804068968
4799;"Nederland";"Humidity";3508;-19.610018804068968
4800;"Nederland";"Humidity";3509;-19.610018804068968
4801;"Nederland";"Humidity";3510;-19.610018804068968
4802;"Nederland";"Humidity";3511;-19.610018804068968
4803;"Nederland";"Humidity";3512;-19.610018804068968
4804;"Nederland";"Humidity";3513;-19.610018804068968
4805;"Nederland";"Humidity";3514;-19.610018804068968
4806;"Nederland";"Humidity";3515;-19.610018804068968
4807;"Nederland";"Humidity";3516;-19.610018804068968
4808;"Nederland";"Humidity";3517;-19.610018804068968
4809;"Nederland";"Humidity";3518;-19.610018804068968
4810;"Nederland";"Humidity";3519;-19.610018804068968
4811;"Nederland";"Humidity";3520;-19.610018804068968
4812;"Nederland";"Humidity";3521;-19.610018804068968
4813;"Nederland";"Humidity";3522;-19.610018804068968
4814;"Nederland";"Humidity";3523;-19.610018804068968
4815;"Nederland";"Humidity";3524;-19.610018804068968
4816;"Nederland";"Humidity";3525;-19.610018804068968
4817;"Nederland";"Humidity";3526;-19.610018804068968
4818;"Nederland";"Humidity";3527;-19.610018804068968
4819;"Nederland";"Humidity";3528;-19.610018804068968
4820;"Nederland";"Humidity";3529;-19.610018804068968
4821;"Nederland";"Humidity";3530;-19.610018804068968
4822;"Nederland";"Humidity";3531;-19.610018804068968
4823;"Nederland";"Humidity";3532;-19.610018804068968
4824;"Nederland";"Humidity";3533;-19.610018804068968
4825;"Nederland";"Humidity";3534;-19.610018804068968
4826;"Nederland";"Humidity";3535;-19.610018804068968
4827;"Nederland";"Humidity";3536;-19.610018804068968
4828;"Nederland";"Humidity";3537;-19.610018804068968
4829;"Nederland";"Humidity";3538;-19.610018804068968
4830;"Nederland";"Humidity";3539;-19.610018804068968
4831;"Nederland";"Humidity";3540;-19.610018804068968
4832;"Nederland";"Humidity";3541;-19.610018804068968
4833;"Nederland";"Humidity";3542;-19.610018804068968
4834;"Nederland";"Humidity";3543;-19.610018804068968
4835;"Nederland";"Humidity";3544;-19.610018804068968
4836;"Nederland";"Humidity";3545;-19.610018804068968
4837;"Nederland";"Humidity";3546;-19.610018804068968
4838;"Nederland";"Humidity";3547;-19.610018804068968
4839;"Nederland";"Humidity";3548;-19.610018804068968
4840;"Nederland";"Humidity";3549;-19.610018804068968
4841;"Nederland";"Humidity";3550;-19.610018804068968
4842;"Nederland";"Humidity";3551;-19.610018804068968
4843;"Nederland";"Humidity";3552;-19.610018804068968
4844;"Nederland";"Humidity";3553;-19.610018804068968
4845;"Nederland";"Humidity";3554;-19.610018804068968
4846;"Nederland";"Humidity";3555;-19.610018804068968
4847;"Nederland";"Humidity";3556;-19.610018804068968
4848;"Nederland";"Humidity";3557;-19.610018804068968
4849;"Nederland";"Humidity";3558;-19.610018804068968
4850;"Nederland";"Humidity";3559;-19.610018804068968
4851;"Nederland";"Humidity";3560;-19.610018804068968
4852;"Nederland";"Humidity";3561;-19.610018804068968
4853;"Nederland";"Humidity";3562;-19.610018804068968
4854;"Nederland";"Humidity";3563;-19.610018804068968
4855;"Nederland";"Humidity";3564;-19.610018804068968
4856;"Nederland";"Humidity";3565;-19.610018804068968
4857;"Nederland";"Humidity";3566;-19.610018804068968
4858;"Nederland";"Humidity";3567;-19.610018804068968
4859;"Nederland";"Humidity";3568;-19.610018804068968
4860;"Nederland";"Humidity";3569;-19.610018804068968
4861;"Nederland";"Humidity";3570;-19.610018804068968
4862;"Nederland";"Humidity";3571;-19.610018804068968
4863;"Nederland";"Humidity";3572;-19.610018804068968
4864;"Nederland";"Humidity";3573;-19.610018804068968
4865;"Nederland";"Humidity";3574;-19.610018804068968
4866;"Nederland";"Humidity";3575;-19.610018804068968
4867;"Nederland";"Humidity";3576;-19.610018804068968
4868;"Nederland";"Humidity";3577;-19.610018804068968
4869;"Nederland";"Humidity";3578;-19.610018804068968
4870;"Nederland";"Humidity";3579;-19.610018804068968
4871;"Nederland";"Humidity";3580;-19.610018804068968
4872;"Nederland";"Humidity";3581;-19.610018804068968
4873;"Nederland";"Humidity";3582;-19.610018804068968
4874;"Nederland";"Humidity";3583;-19.610018804068968
4875;"Nederland";"Humidity";3584;-19.610018804068968
4876;"Nederland";"Humidity";3585;-19.610018804068968
4877;"Nederland";"Humidity";3586;-19.610018804068968
4878;"Nederland";"Humidity";3587;-19.610018804068968
4879;"Nederland";"Humidity";3588;-19.610018804068968
4880;"Nederland";"Humidity";3589;-19.610018804068968
4881;"Nederland";"Humidity";3590;-19.610018804068968
4882;"Nederland";"Humidity";3591;-19.610018804068968
4883;"Nederland";"Humidity";3592;-19.610018804068968
4884;"Nederland";"Humidity";3593;-19.610018804068968
4885;"Nederland";"Humidity";3594;-19.610018804068968
4886;"Nederland";"Humidity";3595;-19.610018804068968
4887;"Nederland";"Humidity";3596;-19.610018804068968
4888;"Nederland";"Humidity";3597;-19.610018804068968
4889;"Nederland";"Humidity";3598;-19.610018804068968
4890;"Nederland";"Humidity";3599;-19.610018804068968
4891;"Nederland";"Humidity";3600;-19.610018804068968
4892;"Nederland";"Humidity";3601;-19.610018804068968
4893;"Nederland";"Humidity";3602;-19.610018804068968
4894;"Nederland";"Humidity";3603;-19.610018804068968
4895;"Nederland";"Humidity";3604;-19.610018804068968
4896;"Nederland";"Humidity";3605;-19.610018804068968
4897;"Nederland";"Humidity";3606;-19.610018804068968
4898;"Nederland";"Humidity";3607;-19.610018804068968
4899;"Nederland";"Humidity";3608;-19.610018804068968
4900;"Nederland";"Humidity";3609;-19.610018804068968
4901;"Nederland";"Humidity";3610;-19.610018804068968
4902;"Nederland";"Humidity";3611;-19.610018804068968
4903;"Nederland";"Humidity";3612;-19.610018804068968
4904;"Nederland";"Humidity";3613;-19.610018804068968
4905;"Nederland";"Humidity";3614;-19.610018804068968
4906;"Nederland";"Humidity";3615;-19.610018804068968
4907;"Nederland";"Humidity";3616;-19.610018804068968
4908;"Nederland";"Humidity";3617;-19.610018804068968
4909;"Nederland";"Humidity";3618;-19.610018804068968
4910;"Nederland";"Humidity";3619;-19.610018804068968
4911;"Nederland";"Humidity";3620;-19.610018804068968
4912;"Nederland";"Humidity";3621;-19.610018804068968
4913;"Nederland";"Humidity";3622;-19.610018804068968
4914;"Nederland";"Humidity";3623;-19.610018804068968
4915;"Nederland";"Humidity";3624;-19.610018804068968
4916;"Nederland";"Humidity";3625;-19.610018804068968
4917;"Nederland";"Humidity";3626;-19.610018804068968
4918;"Nederland";"Humidity";3627;-19.610018804068968
4919;"Nederland";"Humidity";3628;-19.610018804068968
4920;"Nederland";"Humidity";3629;-19.610018804068968
4921;"Nederland";"Humidity";3630;-19.610018804068968
4922;"Nederland";"Humidity";3631;-19.610018804068968
4923;"Nederland";"Humidity";3632;-19.610018804068968
4924;"Nederland";"Humidity";3633;-19.610018804068968
4925;"Nederland";"Humidity";3634;-19.610018804068968
4926;"Nederland";"Humidity";3635;-19.610018804068968
4927;"Nederland";"Humidity";3636;-19.610018804068968
4928;"Nederland";"Humidity";3637;-19.610018804068968
4929;"Nederland";"Humidity";3638;-19.610018804068968
4930;"Nederland";"Humidity";3639;-19.610018804068968
4931;"Nederland";"Humidity";3640;-19.610018804068968
4932;"Nederland";"Humidity";3641;-19.610018804068968
4933;"Nederland";"Humidity";3642;-19.610018804068968
4934;"Nederland";"Humidity";3643;-19.610018804068968
4935;"Nederland";"Humidity";3644;-19.610018804068968
4936;"Nederland";"Humidity";3645;-19.610018804068968
4937;"Nederland";"Humidity";3646;-19.610018804068968
4938;"Nederland";"Humidity";3647;-19.610018804068968
4939;"Nederland";"Humidity";3648;-19.610018804068968
4940;"Nederland";"Humidity";3649;-19.610018804068968
4941;"Nederland";"Humidity";3650;-19.610018804068968
4942;"Nederland";"Humidity";3651;-19.610018804068968
4943;"Nederland";"Humidity";3652;-19.610018804068968
4944;"Nederland";"Humidity";3653;-19.610018804068968
4945;"Nederland";"Humidity";3654;-19.610018804068968
4946;"Nederland";"Humidity";3655;-19.610018804068968
4947;"Nederland";"Humidity";3656;-19.610018804068968
4948;"Nederland";"Humidity";3657;-19.610018804068968
4949;"Nederland";"Humidity";3658;-19.610018804068968
4950;"Nederland";"Humidity";3659;-19.610018804068968
4951;"Nederland";"Humidity";3660;-19.610018804068968
4952;"Nederland";"Humidity";3661;-19.610018804068968
4953;"Nederland";"Humidity";3662;-19.610018804068968
4954;"Nederland";"Humidity";3663;-19.610018804068968
4955;"Nederland";"Humidity";3664;-19.610018804068968
4956;"Nederland";"Humidity";3665;-19.610018804068968
4957;"Nederland";"Humidity";3666;-19.610018804068968
4958;"Nederland";"Humidity";3667;-19.610018804068968
4959;"Nederland";"Humidity";3668;-19.610018804068968
4960;"Nederland";"Humidity";3669;-19.610018804068968
4961;"Nederland";"Humidity";3670;-19.610018804068968
4962;"Nederland";"Humidity";3671;-19.610018804068968
4963;"Nederland";"Humidity";3672;-19.610018804068968
4964;"Nederland";"Humidity";3673;-19.610018804068968
4965;"Nederland";"Humidity";3674;-19.610018804068968
4966;"Nederland";"Humidity";3675;-19.610018804068968
4967;"Nederland";"Humidity";3676;-19.610018804068968
4968;"Nederland";"Humidity";3677;-19.610018804068968
4969;"Nederland";"Humidity";3678;-19.610018804068968
4970;"Nederland";"Humidity";3679;-19.610018804068968
4971;"Nederland";"Humidity";3680;-19.610018804068968
4972;"Nederland";"Humidity";3681;-19.610018804068968
4973;"Nederland";"Humidity";3682;-19.610018804068968
4974;"Nederland";"Humidity";3683;-19.610018804068968
4975;"Nederland";"Humidity";3684;-19.610018804068968
4976;"Nederland";"Humidity";3685;-19.610018804068968
4977;"Nederland";"Humidity";3686;-19.610018804068968
4978;"Nederland";"Humidity";3687;-19.610018804068968
4979;"Nederland";"Humidity";3688;-19.610018804068968
4980;"Nederland";"Humidity";3689;-19.610018804068968
4981;"Nederland";"Humidity";3690;-19.610018804068968
4982;"Nederland";"Humidity";3691;-19.610018804068968
4983;"Nederland";"Humidity";3692;-19.610018804068968
4984;"Nederland";"Humidity";3693;-19.610018804068968
4985;"Nederland";"Humidity";3694;-19.610018804068968
4986;"Nederland";"Humidity";3695;-19.610018804068968
4987;"Nederland";"Humidity";3696;-19.610018804068968
4988;"Nederland";"Humidity";3697;-19.610018804068968
4989;"Nederland";"Humidity";3698;-19.610018804068968
4990;"Nederland";"Humidity";3699;-19.610018804068968
4991;"Nederland";"Humidity";3700;-19.610018804068968
4992;"Nederland";"Humidity";3701;-19.610018804068968
4993;"Nederland";"Humidity";3702;-19.610018804068968
4994;"Nederland";"Humidity";3703;-19.610018804068968
4995;"Nederland";"Humidity";3704;-19.610018804068968
4996;"Nederland";"Humidity";3705;-19.610018804068968
4997;"Nederland";"Humidity";3706;-19.610018804068968
4998;"Nederland";"Humidity";3707;-19.610018804068968
4999;"Nederland";"Humidity";3708;-19.610018804068968
5000;"Nederland";"Humidity";3709;-19.610018804068968
5001;"Nederland";"Humidity";3710;-19.610018804068968
5002;"Nederland";"Humidity";3711;-19.610018804068968
5003;"Nederland";"Humidity";3712;-19.610018804068968
5004;"Nederland";"Humidity";3713;-19.610018804068968
5005;"Nederland";"Humidity";3714;-19.610018804068968
5006;"Nederland";"Humidity";3715;-19.610018804068968
5007;"Nederland";"Humidity";3716;-19.610018804068968
5008;"Nederland";"Humidity";3717;-19.610018804068968
5009;"Nederland";"Humidity";3718;-19.610018804068968
5010;"Nederland";"Humidity";3719;-19.610018804068968
5011;"Nederland";"Humidity";3720;-19.610018804068968
5012;"Nederland";"Humidity";3721;-19.610018804068968
5013;"Nederland";"Humidity";3722;-19.610018804068968
5014;"Nederland";"Humidity";3723;-19.610018804068968
5015;"Nederland";"Humidity";3724;-19.610018804068968
5016;"Nederland";"Humidity";3725;-19.610018804068968
5017;"Nederland";"Humidity";3726;-19.610018804068968
5018;"Nederland";"Humidity";3727;-19.610018804068968
5019;"Nederland";"Humidity";3728;-19.610018804068968
5020;"Nederland";"Humidity";3729;-19.610018804068968
5021;"Nederland";"Humidity";3730;-19.610018804068968
5022;"Nederland";"Humidity";3731;-19.610018804068968
5023;"Nederland";"Humidity";3732;-19.610018804068968
5024;"Nederland";"Humidity";3733;-19.610018804068968
5025;"Nederland";"Humidity";3734;-19.610018804068968
5026;"Nederland";"Humidity";3735;-19.610018804068968
5027;"Nederland";"Humidity";3736;-19.610018804068968
5028;"Nederland";"Humidity";3737;-19.610018804068968
5029;"Nederland";"Humidity";3738;-19.610018804068968
5030;"Nederland";"Humidity";3739;-19.610018804068968
5031;"Nederland";"Humidity";3740;-19.610018804068968
5032;"Nederland";"Humidity";3741;-19.610018804068968
5033;"Nederland";"Humidity";3742;-19.610018804068968
5034;"Nederland";"Humidity";3743;-19.610018804068968
5035;"Nederland";"Humidity";3744;-19.610018804068968
5036;"Nederland";"Humidity";3745;-19.610018804068968
5037;"Nederland";"Humidity";3746;-19.610018804068968
5038;"Nederland";"Humidity";3747;-19.610018804068968
5039;"Nederland";"Humidity";3748;-19.610018804068968
5040;"Nederland";"Humidity";3749;-19.610018804068968
5041;"Nederland";"Humidity";3750;-19.610018804068968
5042;"Nederland";"Humidity";3751;-19.610018804068968
5043;"Nederland";"Humidity";3752;-19.610018804068968
5044;"Nederland";"Humidity";3753;-19.610018804068968
5045;"Nederland";"Humidity";3754;-19.610018804068968
5046;"Nederland";"Humidity";3755;-19.610018804068968
5047;"Nederland";"Humidity";3756;-19.610018804068968
5048;"Nederland";"Humidity";3757;-19.610018804068968
5049;"Nederland";"Humidity";3758;-19.610018804068968
5050;"Nederland";"Humidity";3759;-19.610018804068968
5051;"Nederland";"Humidity";3760;-19.610018804068968
5052;"Nederland";"Humidity";3761;-19.610018804068968
5053;"Nederland";"Humidity";3762;-19.610018804068968
5054;"Nederland";"Humidity";3763;-19.610018804068968
5055;"Nederland";"Humidity";3764;-19.610018804068968
5056;"Nederland";"Humidity";3765;-19.610018804068968
5057;"Nederland";"Humidity";3766;-19.610018804068968
5058;"Nederland";"Humidity";3767;-19.610018804068968
5059;"Nederland";"Humidity";3768;-19.610018804068968
5060;"Nederland";"Humidity";3769;-19.610018804068968
5061;"Nederland";"Humidity";3770;-19.610018804068968
5062;"Nederland";"Humidity";3771;-19.610018804068968
5063;"Nederland";"Humidity";3772;-19.610018804068968
5064;"Nederland";"Humidity";3773;-19.610018804068968
5065;"Nederland";"Humidity";3774;-19.610018804068968
5066;"Nederland";"Humidity";3775;-19.610018804068968
5067;"Nederland";"Humidity";3776;-19.610018804068968
5068;"Nederland";"Humidity";3777;-19.610018804068968
5069;"Nederland";"Humidity";3778;-19.610018804068968
5070;"Nederland";"Humidity";3779;-19.610018804068968
5071;"Nederland";"Humidity";3780;-19.610018804068968
5072;"Nederland";"Humidity";3781;-19.610018804068968
5073;"Nederland";"Humidity";3782;-19.610018804068968
5074;"Nederland";"Humidity";3783;-19.610018804068968
5075;"Nederland";"Humidity";3784;-19.610018804068968
